"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",31.2744444444444,31.27,31.27,31.27,31.29,31.27,31.27,31.27,31.27,31.29,0.122222222222222,0.08,0.07,0.07,0.32,0.07,0.07,0.08,0.09,0.32
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0,0,0,0,0,0,0,0,0,0
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,0.09,0.09,0.09,0.07,0.11,0.07,0.09,0.09,0.09,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.0922222222222222,0.09,0.09,0.07,0.12,0.07,0.08,0.09,0.1,0.12
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,0.0955555555555556,0.1,0.1,0.08,0.11,0.08,0.09,0.1,0.1,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,0.121111111111111,0.08,0.08,0.07,0.29,0.07,0.08,0.08,0.08,0.29
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00111111111111111,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,0.0877777777777778,0.09,0.08,0.07,0.11,0.07,0.08,0.09,0.09,0.11
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",28.6744444444444,28.67,28.67,28.67,28.68,28.67,28.67,28.67,28.68,28.68,0.143333333333333,0.11,0.11,0.1,0.3,0.1,0.1,0.11,0.12,0.3
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,0.151111111111111,0.1,0.1,0.08,0.35,0.08,0.1,0.1,0.19,0.35
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,0.137777777777778,0.1,0.1,0.08,0.3,0.08,0.1,0.1,0.12,0.3
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",28.8655555555556,28.87,28.87,28.86,28.87,28.86,28.86,28.87,28.87,28.87,0.126666666666667,0.08,0.08,0.06,0.27,0.06,0.08,0.08,0.17,0.27
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.163333333333333,0,0,0,0.98,0,0,0,0.12,0.98
"explorerdb.contaudit-network",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.06,0.02,0.02,0,0.4,0,0.02,0.02,0.02,0.4
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.24,0.19,0.19,0.19,0.49,0.19,0.19,0.19,0.24,0.49
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.28,0.21,0.21,0.17,0.83,0.17,0.2,0.21,0.24,0.83
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.295555555555556,0.29,0.29,0.26,0.37,0.26,0.27,0.29,0.31,0.37
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,2.21222222222222,2.33,2.86,1.31,2.86,1.31,1.71,2.33,2.63,2.86
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.87777777777778,2.08,2.32,1.29,2.32,1.29,1.55,2.08,2.2,2.32
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,2.22888888888889,2.08,1.4,1.4,3.18,1.4,1.65,2.08,2.93,3.18
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,2.25666666666667,2.1,2.63,1.31,3.93,1.31,1.73,2.1,2.63,3.93
