"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",31.1766666666667,31.17,31.17,31.17,31.2,31.17,31.17,31.17,31.17,31.2,0.13,0.08,0.07,0.06,0.41,0.06,0.07,0.08,0.08,0.41
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0,0,0,0,0,0,0,0,0,0
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,0.0888888888888889,0.09,0.09,0.08,0.11,0.08,0.08,0.09,0.09,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.0922222222222222,0.09,0.09,0.08,0.12,0.08,0.09,0.09,0.09,0.12
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,0.0911111111111111,0.09,0.09,0.08,0.11,0.08,0.09,0.09,0.09,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,0.122222222222222,0.08,0.08,0.06,0.33,0.06,0.07,0.08,0.08,0.33
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,0.09,0.09,0.09,0.08,0.11,0.08,0.08,0.09,0.09,0.11
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",28.6244444444444,28.62,28.62,28.62,28.63,28.62,28.62,28.62,28.63,28.63,0.135555555555556,0.1,0.1,0.09,0.29,0.09,0.1,0.1,0.11,0.29
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,0.171111111111111,0.1,0.09,0.09,0.46,0.09,0.09,0.1,0.23,0.46
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,33.43,0.166666666666667,0.1,0.09,0.08,0.61,0.08,0.09,0.1,0.1,0.61
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",28.8155555555556,28.82,28.82,28.81,28.82,28.81,28.81,28.82,28.82,28.82,0.124444444444444,0.08,0.07,0.06,0.37,0.06,0.07,0.08,0.08,0.37
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.494444444444444,0.01,0,0,3.34,0,0,0.01,0.11,3.34
"explorerdb.contaudit-network",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.103333333333333,0.02,0.02,0.01,0.41,0.01,0.02,0.02,0.02,0.41
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.206666666666667,0.2,0.19,0.19,0.27,0.19,0.19,0.2,0.21,0.27
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.24,0.21,0.2,0.19,0.45,0.19,0.2,0.21,0.23,0.45
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.293333333333333,0.29,0.29,0.24,0.37,0.24,0.27,0.29,0.32,0.37
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,2.32444444444444,2.43,2.86,1.34,3.01,1.34,1.86,2.43,2.86,3.01
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.89666666666667,1.87,1.64,1.56,2.32,1.56,1.64,1.87,1.98,2.32
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,2.19222222222222,1.97,2.94,1.71,2.94,1.71,1.82,1.97,2.42,2.94
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,2.03777777777778,1.97,2.63,1.39,2.84,1.39,1.57,1.97,2.38,2.84
