"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",30.9678947368421,30.96,30.96,30.96,30.99,30.96,30.96,30.96,30.975,30.99,0.128947368421053,0.07,0.06,0.06,0.46,0.06,0.06,0.07,0.08,0.46
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.00315789473684211,0,0,0,0.03,0,0,0,0,0.03
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,10.44,0.0931578947368421,0.09,0.09,0.07,0.17,0.07,0.075,0.09,0.09,0.17
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,12.15,0.0889473684210526,0.09,0.09,0.07,0.12,0.07,0.075,0.09,0.09,0.12
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,13.15,0.0836842105263158,0.08,0.08,0.07,0.11,0.07,0.075,0.08,0.09,0.11
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,0.138947368421053,0.08,0.07,0.06,0.42,0.06,0.07,0.08,0.16,0.42
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00105263157894737,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,10.46,0.0873684210526316,0.08,0.07,0.06,0.16,0.06,0.07,0.08,0.095,0.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",28.5094736842105,28.5,28.5,28.5,28.52,28.5,28.5,28.5,28.52,28.52,0.147368421052632,0.11,0.1,0.08,0.32,0.08,0.095,0.11,0.19,0.32
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,42.9,0.137894736842105,0.1,0.1,0.07,0.4,0.07,0.08,0.1,0.11,0.4
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",33.4226315789474,33.42,33.42,33.42,33.43,33.42,33.42,33.42,33.425,33.43,0.144210526315789,0.1,0.1,0.07,0.34,0.07,0.085,0.1,0.19,0.34
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00210526315789474,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",28.7115789473684,28.72,28.72,28.7,28.72,28.7,28.7,28.72,28.72,28.72,0.111578947368421,0.07,0.07,0.05,0.31,0.05,0.065,0.07,0.08,0.31
"explorer.contaudit-network",0.259473684210526,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.26,0.503684210526316,0,0,0,7.61,0,0,0,0.005,7.61
"explorerdb.contaudit-network",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.0573684210526316,0,0,0,0.4,0,0,0,0.005,0.4
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.216842105263158,0.2,0.19,0.18,0.4,0.18,0.19,0.2,0.215,0.4
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.245263157894737,0.2,0.19,0.18,0.48,0.18,0.19,0.2,0.24,0.48
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.308421052631579,0.29,0.32,0.23,0.58,0.23,0.27,0.29,0.32,0.58
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.91421052631579,1.96,2.51,1.19,2.54,1.19,1.41,1.96,2.51,2.54
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,1.79789473684211,1.78,1.45,1.11,2.73,1.11,1.45,1.78,2.08,2.73
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,2.05210526315789,1.86,2.94,1.23,2.94,1.23,1.43,1.86,2.65,2.94
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,1.92105263157895,1.75,2.63,1.27,3.02,1.27,1.38,1.75,2.39,3.02
