"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.3973059360731,17.39,17.39,17.39,17.89,17.39,17.39,17.39,17.39,17.89,0.903059360730594,0.1,0.1,0.09,17.79,0.09,0.1,0.1,0.17,17.79
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.242465753424658,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.25,0.00424657534246575,0,0,0,0.19,0,0,0,0,0.19
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,10.87,0.11703196347032,0.11,0.11,0.08,0.29,0.08,0.1,0.11,0.12,0.29
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.10324200913242,0.09,0.09,0.07,0.33,0.07,0.09,0.09,0.1,0.33
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.102602739726027,0.1,0.09,0.08,0.2,0.08,0.09,0.1,0.1,0.2
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.6915525114155,17.68,17.68,17.68,17.9,17.68,17.68,17.68,17.68,17.9,1.55520547945205,0.11,0.11,0.09,35.1,0.09,0.11,0.11,0.21,35.1
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.0028310502283105,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,0.0917351598173516,0.08,0.08,0.06,0.19,0.06,0.08,0.08,0.09,0.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",16.6200456621005,16.4,16.4,16.4,17.41,16.4,16.4,16.4,16.68,17.41,0.785662100456621,0.11,0.1,0.08,11.24,0.08,0.1,0.11,0.21,11.24
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",16.5559817351598,16.43,16.43,16.43,17.4,16.43,16.43,16.43,16.45,17.4,0.668356164383562,0.1,0.09,0.08,9.4,0.08,0.09,0.1,0.19,9.4
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",17.6814611872146,17.7,17.7,17.54,17.7,17.54,17.7,17.7,17.7,17.7,0.739132420091324,0.11,0.11,0.08,16,0.08,0.11,0.11,0.135,16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.231872146118721,0.23,0.23,0.23,0.24,0.23,0.23,0.23,0.23,0.24,0.0034703196347032,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.7717808219178,15.61,15.61,15.35,16.26,15.35,15.61,15.61,16.19,16.26,0.950639269406393,0.12,0.1,0.08,13.87,0.08,0.1,0.12,0.38,13.87
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.43634703196347,0,0,0,38.79,0,0,0,0.01,38.79
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.530821917808219,0,0,0,9.91,0,0,0,0.11,9.91
"o1.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.345616438356164,0.22,0.17,0.13,3.47,0.13,0.17,0.22,0.27,3.47
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.331187214611872,0.18,0.15,0.11,3.48,0.11,0.15,0.18,0.23,3.48
"o3.contaudit.ppgc.inf.ufrgs.br",0.0410958904109589,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.505479452054794,0.28,0.26,0.18,4.43,0.18,0.24,0.28,0.34,4.43
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.14041095890411,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,5.71406392694064,3.48,1.64,0.88,19.99,0.88,2.175,3.48,8.115,19.99
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.140182648401827,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.15,3.92671232876712,2.73,2.19,0.75,20,0.75,2.01,2.73,4.555,20
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.62424657534247,3.85,2.49,0.94,18.49,0.94,2.075,3.85,8.39,18.49
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.78940639269406,2.96,2.29,1.02,19.97,1.02,1.94,2.96,7.195,19.97
