"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4835294117647,20.43,20.43,20.43,21.06,20.43,20.43,20.43,20.43,21.06,0.692058823529412,0.12,0.11,0.08,7.8,0.08,0.11,0.12,0.2,7.8
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00573529411764706,0,0,0,0.18,0,0,0,0,0.18
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,10.65,0.140735294117647,0.11,0.11,0.08,0.31,0.08,0.1075,0.11,0.19,0.31
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.114264705882353,0.1,0.1,0.07,0.3,0.07,0.09,0.1,0.11,0.3
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,0.127941176470588,0.11,0.12,0.07,0.21,0.07,0.1,0.11,0.1375,0.21
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.3705882352941,20.37,20.37,20.37,20.38,20.37,20.37,20.37,20.37,20.38,0.850441176470588,0.12,0.11,0.08,11.96,0.08,0.11,0.12,0.19,11.96
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00558823529411765,0,0,0,0.18,0,0,0,0,0.18
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.0875,0.08,0.08,0.04,0.19,0.04,0.08,0.08,0.09,0.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",19.2833823529412,19.28,19.28,19.28,19.29,19.28,19.28,19.28,19.29,19.29,0.670588235294118,0.11,0.11,0.07,4.68,0.07,0.1,0.11,0.2125,4.68
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",20.2711764705882,20.22,20.22,20.22,20.52,20.22,20.22,20.22,20.23,20.52,0.457794117647059,0.11,0.1,0.05,5.15,0.05,0.1,0.11,0.215,5.15
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4411764705882,20.44,20.44,20.44,20.45,20.44,20.44,20.44,20.44,20.45,0.674852941176471,0.12,0.11,0.08,6.29,0.08,0.11,0.12,0.19,6.29
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.236911764705882,0.24,0.24,0.23,0.24,0.23,0.23,0.24,0.24,0.24,0.00882352941176471,0,0,0,0.16,0,0,0,0,0.16
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.9244117647059,17.92,17.92,17.92,17.93,17.92,17.92,17.92,17.93,17.93,0.832058823529412,0.11,0.08,0.06,6.93,0.06,0.09,0.11,0.19,6.93
"explorer.contaudit-network",0.259411764705882,0.26,0.26,0.25,0.26,0.25,0.26,0.26,0.26,0.26,1.80661764705882,0,0,0,27.41,0,0,0,0.01,27.41
"explorerdb.contaudit-network",0.0604411764705882,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.437647058823529,0,0,0,4.63,0,0,0,0.01,4.63
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.442941176470588,0.215,0.17,0.15,4.1,0.15,0.17,0.215,0.3,4.1
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.288235294117647,0.18,0.15,0.12,2,0.12,0.15,0.18,0.22,2
"o3.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.435441176470588,0.23,0.21,0.18,2.83,0.18,0.21,0.23,0.29,2.83
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.90147058823529,4.36,1.61,1.26,16.44,1.26,2.1075,4.36,9.23,16.44
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,4.14191176470588,2.68,2.28,1.43,14.44,1.43,1.9,2.68,5.1525,14.44
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,5.49867647058824,3.415,1.62,1.25,15.71,1.25,1.97,3.415,9.1975,15.71
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,4.86897058823529,2.7,3.11,1.27,14.49,1.27,2.015,2.7,7.3325,14.49
